distr,ds_abreviatura_orgao,CD_UF_ORGAO,ds_orgao,CD_CATEGORIA,DS_CATEGORIA_POR,CD_NIVEL,quantidade
1,CPM,RJ,Capitania dos Portos de Macaé,ELC,ESTAGIÁRIO DE ELETRICISTA,6,2
1,CPM,RJ,Capitania dos Portos de Macaé,MOP,MOTORISTA DE PESCA,2,4
1,CPM,RJ,Capitania dos Portos de Macaé,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,7
1,CPM,RJ,Capitania dos Portos de Macaé,MNM,MARINHEIRO DE MÁQUINAS,4,62
1,CPM,RJ,Capitania dos Portos de Macaé,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,131
1,CPM,RJ,Capitania dos Portos de Macaé,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,110
1,CPM,RJ,Capitania dos Portos de Macaé,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,16
1,CPM,RJ,Capitania dos Portos de Macaé,CDM,CONDUTOR DE MÁQUINAS,5,32
1,CPM,RJ,Capitania dos Portos de Macaé,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,23
1,CPM,RJ,Capitania dos Portos de Macaé,ELT,ELETRICISTA,5,9
1,CPM,RJ,Capitania dos Portos de Macaé,POP,PESCADOR PROFISSIONAL,1,361
1,CPM,RJ,Capitania dos Portos de Macaé,MOM,MOÇO DE MÁQUINAS,3,7
1,CPM,RJ,Capitania dos Portos de Macaé,MCB,MESTRE DE CABOTAGEM,6,68
1,CPM,RJ,Capitania dos Portos de Macaé,CTR,CONTRAMESTRE,5,18
1,CPM,RJ,Capitania dos Portos de Macaé,CZA,COZINHEIRO,2,101
1,CPM,RJ,Capitania dos Portos de Macaé,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,13
1,CPM,RJ,Capitania dos Portos de Macaé,TAA,TAIFEIRO,2,132
1,CPM,RJ,Capitania dos Portos de Macaé,POP,PESCADOR PROFISSIONAL,2,439
1,CPM,RJ,Capitania dos Portos de Macaé,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,1
1,CPM,RJ,Capitania dos Portos de Macaé,MOC,MOÇO DE CONVÉS,3,15
1,CPM,RJ,Capitania dos Portos de Macaé,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,34
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CCB,CAPITÃO DE CABOTAGEM,9,14
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CTR,CONTRAMESTRE,5,45
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CZA,COZINHEIRO,2,90
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,82
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MOM,MOÇO DE MÁQUINAS,3,3
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,238
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,23
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,POP,PESCADOR PROFISSIONAL,2,267
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,TAA,TAIFEIRO,2,167
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,12
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,12
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,47
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CLC,CAPITÃO DE LONGO CURSO,10,22
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,43
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,APP,APRENDIZ DE PESCA,1,2
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MOC,MOÇO DE CONVÉS,3,51
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MNM,MARINHEIRO DE MÁQUINAS,4,83
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CDM,CONDUTOR DE MÁQUINAS,5,69
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MNC,MARINHEIRO DE CONVÉS,4,533
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,POP,PESCADOR PROFISSIONAL,1,89
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,2
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,PLF,PILOTO FLUVIAL,6,1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,29
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,ELT,ELETRICISTA,5,23
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,34
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,ENF,ENFERMEIRO,5,27
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MCB,MESTRE DE CABOTAGEM,6,129
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,ASA,AUXILIAR DE SAÚDE,3,3
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MOP,MOTORISTA DE PESCA,2,7
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,PAP,PATRÃO DE PESCA EM ALTO MAR,6,3
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,POM,PRATICANTE DE OFICIAL DE MÁQUINAS,(null),1
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1112
1,DelCFrio,RJ,Delegacia da Capitania dos Portos em Cabo Frio,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,65
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MNC,MARINHEIRO DE CONVÉS,4,2
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MOC,MOÇO DE CONVÉS,3,2
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,2
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,149
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,POP,PESCADOR PROFISSIONAL,1,34
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MOP,MOTORISTA DE PESCA,1,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,CLC,CAPITÃO DE LONGO CURSO,10,4
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,CMF,CONTRAMESTRE FLUVIAL,4,13
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,39
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MFL,MESTRE FLUVIAL,5,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,TAA,TAIFEIRO,2,3
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MCB,MESTRE DE CABOTAGEM,6,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,ENF,ENFERMEIRO,5,2
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,13
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,ELT,ELETRICISTA,5,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MOM,MOÇO DE MÁQUINAS,3,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,CCB,CAPITÃO DE CABOTAGEM,9,1
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,6
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,7
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,10
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,6
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,20
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,POP,PESCADOR PROFISSIONAL,2,24
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,394
1,CFBELZ,MG,Capitania Fluvial de Minas Gerais,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,2
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,109
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,15
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,18
1,DelFurnas,MG,Delegacia Fluvial de Furnas,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,1
1,DelFurnas,MG,Delegacia Fluvial de Furnas,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,1
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,4
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,1
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MOP,MOTORISTA DE PESCA,1,1
1,DelFurnas,MG,Delegacia Fluvial de Furnas,CMF,CONTRAMESTRE FLUVIAL,4,24
1,DelFurnas,MG,Delegacia Fluvial de Furnas,POP,PESCADOR PROFISSIONAL,2,2
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,218
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,4
1,DelFurnas,MG,Delegacia Fluvial de Furnas,POP,PESCADOR PROFISSIONAL,1,53
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,18
1,DelFurnas,MG,Delegacia Fluvial de Furnas,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,3
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,1,633
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,CFL,CAPITÃO FLUVIAL,7,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,SUF,SUPERVISOR MAQUINISTA - MOTORISTA FLUVIAL,7,3
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,2
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,57
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,ASA,AUXILIAR DE SAÚDE,3,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,APP,APRENDIZ DE PESCA,1,30
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,709
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,2,31
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,140
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,CMF,CONTRAMESTRE FLUVIAL,4,63
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,CDM,CONDUTOR DE MÁQUINAS,5,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,PLF,PILOTO FLUVIAL,6,7
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,POP,PESCADOR PROFISSIONAL,1,551
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MCB,MESTRE DE CABOTAGEM,6,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,TAA,TAIFEIRO,2,1
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,POP,PESCADOR PROFISSIONAL,2,411
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,7
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,CZA,COZINHEIRO,2,7
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,38
1,DelPirapora,MG,Delegacia Fluvial de Pirapora,MMA,MARINHEIRO FLUVIAL AUXILIAR DE MÁQUINAS,1,9
2,CPBA,BA,Capitania dos Portos da Bahia,MCB,MESTRE DE CABOTAGEM,6,194
2,CPBA,BA,Capitania dos Portos da Bahia,POP,PESCADOR PROFISSIONAL,2,328
2,CPBA,BA,Capitania dos Portos da Bahia,TAA,TAIFEIRO,2,6
2,CPBA,BA,Capitania dos Portos da Bahia,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,18
2,CPBA,BA,Capitania dos Portos da Bahia,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,36
2,CPBA,BA,Capitania dos Portos da Bahia,CCB,CAPITÃO DE CABOTAGEM,9,8
2,CPBA,BA,Capitania dos Portos da Bahia,CDM,CONDUTOR DE MÁQUINAS,5,144
2,CPBA,BA,Capitania dos Portos da Bahia,CTF,CONDUTOR MAQUINISTA - MOTORISTA FLUVIAL,5,1
2,CPBA,BA,Capitania dos Portos da Bahia,ELT,ELETRICISTA,5,4
2,CPBA,BA,Capitania dos Portos da Bahia,MFM,MARINHEIRO FLUVIAL DE MÁQUINAS,3,1
2,CPBA,BA,Capitania dos Portos da Bahia,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,77
2,CPBA,BA,Capitania dos Portos da Bahia,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),1
2,CPBA,BA,Capitania dos Portos da Bahia,ENF,ENFERMEIRO,5,7
2,CPBA,BA,Capitania dos Portos da Bahia,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,1537
2,CPBA,BA,Capitania dos Portos da Bahia,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,20
2,CPBA,BA,Capitania dos Portos da Bahia,CDE,ESTAGIÁRIO DE CONDUTOR DE MÁQUINAS,(null),3
2,CPBA,BA,Capitania dos Portos da Bahia,PRT,PRÁTICO,(null),33
2,CPBA,BA,Capitania dos Portos da Bahia,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,18
2,CPBA,BA,Capitania dos Portos da Bahia,CLC,CAPITÃO DE LONGO CURSO,10,9
2,CPBA,BA,Capitania dos Portos da Bahia,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,1
2,CPBA,BA,Capitania dos Portos da Bahia,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,206
2,CPBA,BA,Capitania dos Portos da Bahia,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,3
2,CPBA,BA,Capitania dos Portos da Bahia,CMF,CONTRAMESTRE FLUVIAL,4,1
2,CPBA,BA,Capitania dos Portos da Bahia,MNM,MARINHEIRO DE MÁQUINAS,4,155
2,CPBA,BA,Capitania dos Portos da Bahia,MOC,MOÇO DE CONVÉS,3,121
2,CPBA,BA,Capitania dos Portos da Bahia,CTR,CONTRAMESTRE,5,59
2,CPBA,BA,Capitania dos Portos da Bahia,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,470
2,CPBA,BA,Capitania dos Portos da Bahia,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
2,CPBA,BA,Capitania dos Portos da Bahia,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,104
2,CPBA,BA,Capitania dos Portos da Bahia,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,12
2,CPBA,BA,Capitania dos Portos da Bahia,CZA,COZINHEIRO,2,24
2,CPBA,BA,Capitania dos Portos da Bahia,MNC,MARINHEIRO DE CONVÉS,4,293
2,CPBA,BA,Capitania dos Portos da Bahia,MOM,MOÇO DE MÁQUINAS,3,11
2,CPBA,BA,Capitania dos Portos da Bahia,POP,PESCADOR PROFISSIONAL,1,366
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,2
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,564
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,2
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,3
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CCB,CAPITÃO DE CABOTAGEM,9,2
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,2ON,SEGUNDO OFICIAL DE NÁUTICA,7,4
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,27
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,38
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MOP,MOTORISTA DE PESCA,1,1
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,POP,PESCADOR PROFISSIONAL,2,540
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MNM,MARINHEIRO DE MÁQUINAS,4,53
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MOC,MOÇO DE CONVÉS,3,13
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,OSM,OFICIAL SUPERIOR DE MÁQUINAS,9,2
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,PAP,PATRÃO DE PESCA EM ALTO MAR,6,8
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,TAA,TAIFEIRO,2,45
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,ELT,ELETRICISTA,5,6
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,1OM,PRIMEIRO OFICIAL DE MÁQUINAS,8,5
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,4
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,9
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,POP,PESCADOR PROFISSIONAL,1,294
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MOM,MOÇO DE MÁQUINAS,3,6
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CZA,COZINHEIRO,2,23
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,1
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,6
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CTR,CONTRAMESTRE,5,6
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,304
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,1ON,PRIMEIRO OFICIAL DE NÁUTICA,8,4
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MOP,MOTORISTA DE PESCA,2,40
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,3
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,19
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MCB,MESTRE DE CABOTAGEM,6,33
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,ELC,ESTAGIÁRIO DE ELETRICISTA,6,1
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CLC,CAPITÃO DE LONGO CURSO,10,2
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,ASA,AUXILIAR DE SAÚDE,3,1
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,CDM,CONDUTOR DE MÁQUINAS,5,18
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,ENF,ENFERMEIRO,5,3
2,DelIlheus,BA,Delegacia da Capitania dos Portos em Ilhéus,MNC,MARINHEIRO DE CONVÉS,4,135
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CMP,CONDUTOR DE MOTORISTA DE PESCA,3,4
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,APP,APRENDIZ DE PESCA,1,1
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MFC,MARINHEIRO FLUVIAL DE CONVÉS,3,34
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,50
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CDM,CONDUTOR DE MÁQUINAS,5,2
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MAC,MARINHEIRO AUXILIAR DE CONVÉS,1,139
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CMF,CONTRAMESTRE FLUVIAL,4,22
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MNM,MARINHEIRO DE MÁQUINAS,4,15
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CZA,COZINHEIRO,2,3
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MOP,MOTORISTA DE PESCA,1,12
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MOC,MOÇO DE CONVÉS,3,8
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MAF,MARINHEIRO FLUVIAL AUXILIAR DE CONVÉS,2,8
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MNC,MARINHEIRO DE CONVÉS,4,72
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,POP,PESCADOR PROFISSIONAL,1,573
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CCB,CAPITÃO DE CABOTAGEM,9,1
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,2,143
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CPI,CONTRAMESTRE DE PESCA NA NAVEGAÇÃO INTERIOR,4,13
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MGE,MERGULHADOR QUE OPERA COM AR COMPRIMIDO,3,6
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,PPI,PATRÃO DE PESCA NA NAVEGAÇÃO INTERIOR,5,10
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,PEP,PESCADOR PROFISSIONAL ESPECIALIZADO,3,6
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MAC,MARINHEIRO AUXILIAR DE CONVÉS,2,401
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MOM,MOÇO DE MÁQUINAS,3,4
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MCB,MESTRE DE CABOTAGEM,6,3
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,POP,PESCADOR PROFISSIONAL,2,547
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,1
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,MOP,MOTORISTA DE PESCA,2,45
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,PAP,PATRÃO DE PESCA EM ALTO MAR,6,5
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,CTR,CONTRAMESTRE,5,4
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,ENF,ENFERMEIRO,5,5
2,DelPSeguro,BA,Delegacia da Capitania dos Portos em Porto Seguro,TAA,TAIFEIRO,2,4
2,CPSE,SE,Capitania dos Portos de Sergipe,MOP,MOTORISTA DE PESCA,2,41
2,CPSE,SE,Capitania dos Portos de Sergipe,PMC,PRATICANTE DE MOÇO DE CONVÉS,(null),1
2,CPSE,SE,Capitania dos Portos de Sergipe,MCB,MESTRE DE CABOTAGEM,6,105
2,CPSE,SE,Capitania dos Portos de Sergipe,MGP,MERGULHADOR QUE OPERA COM MISTURA GASOSA ARTIFICIAL,4,1
2,CPSE,SE,Capitania dos Portos de Sergipe,MAM,MARINHEIRO AUXILIAR DE MÁQUINAS,1,16
2,CPSE,SE,Capitania dos Portos de Sergipe,2OM,SEGUNDO OFICIAL DE MÁQUINAS,7,14
